unit_id	year	sem	code	title	level	dept_own	dept_teach	location	mode	survey_method	enrolled	class_size_log10	size_bin	sem_ord	isclayton	ispostgrad	responses	setu_overall	ChiefExaminer
3831	2015	Semester 1	MKF1120	Marketing theory and practice	1	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	720	2.857	5	Semester 1	0	0	242	4.41	652
3932	2015	Semester 2	BEX6660	Research topics in advanced macroeconomics	6	Department of Economics	Department of Economics	Clayton	On Campus	Web	6	0.778	1	Semester 2	1	1	4	4.83	553
3991	2015	Semester 2	BTF3201	International trade law	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	82	2.262	3	Semester 2	0	0	34	4.5	215
4183	2015	Semester 2	MKF5912	Marketing research	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	61	1.785	3	Semester 2	0	1	34	4.79	569
3745	2015	Semester 1	ETF5200	Applied time series econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	23	1.362	1	Semester 1	0	1	12	4.83	281
3752	2015	Semester 1	ETF5910	Introductory applied econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	21	1.322	1	Semester 1	0	1	12	4.83	155
3839	2015	Semester 1	MKF3471	Sales management and negotiation	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	79	1.898	3	Semester 1	0	0	25	4.54	199
3964	2015	Semester 2	BFF5300	Case studies in finance	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	49	1.69	2	Semester 2	0	1	18	4.81	294
3992	2015	Semester 2	BTF3931	Taxation law	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	197	2.777	4	Semester 2	0	0	73	4.45	295
4024	2015	Semester 2	ECC3840	Mathematical economics	3	Department of Economics	Department of Economics	Clayton	On Campus	Web	23	1.362	1	Semester 2	1	0	17	4.56	156
4129	2015	Semester 2	MGW3210	Organisational wellness	3	Department of Management	Department of Management	Berwick	On Campus	Web	22	1.342	1	Semester 2	0	0	9	4.6	23
3751	2015	Semester 1	ETF5900	Business statistics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	867	3.231	5	Semester 1	0	1	423	4.61	95
3961	2015	Semester 2	BFF5260	Treasury and financial markets	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	62	2.057	3	Semester 2	0	1	22	4.77	325
4133	2015	Semester 2	MGX4200	Data analysis for organisational research	4	Department of Management	Department of Management	Caulfield	On Campus	Web	10	1	1	Semester 2	0	1	5	4.88	527
4134	2015	Semester 2	MGX4300	Contemporary issues in management	4	Department of Management	Department of Management	Caulfield	On Campus	Web	10	1	1	Semester 2	0	1	5	4.88	40
3841	2015	Semester 1	MKF5231	Strategic brand management	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	21	1.322	1	Semester 1	0	1	8	4.83	118
3842	2015	Semester 1	MKF5251	Case studies in marketing strategy	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	21	1.322	1	Semester 1	0	1	8	4.83	388
3873	2015	Semester 2	ACC1030	Introduction to financial accounting	1	Accounting	Accounting	Clayton	On Campus	Web	289	2.461	5	Semester 2	1	0	99	4.45	8
4051	2015	Semester 2	ETB2111	Business data modelling	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Berwick	On Campus	Web	28	1.447	1	Semester 2	0	0	14	4.63	412
4073	2015	Semester 2	ETC5342	Applied insurance methods	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	5	1.643	1	Semester 2	1	1	3	4.75	410
3650	2015	Semester 1	BFX4000	Research skills	4	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	10	1.041	1	Semester 1	0	1	5	4.88	480
4111	2015	Semester 2	MGF3401	Strategic management	3	Department of Management	Department of Management	Caulfield	On Campus	Web	145	2.238	4	Semester 2	0	0	71	4.54	26
4152	2015	Semester 2	MGX5992	Professional development - Self and relationships	5	Department of Management	Department of Management	Caulfield	On Campus	Web	273	2.436	5	Semester 2	0	1	103	4.74	336
3548	2015	Semester 1	ACB2491	Company reporting	2	Accounting	Accounting	Berwick	On Campus	Web	59	1.771	2	Semester 1	0	0	20	4.59	355
3678	2015	Semester 1	BTP3650	Sports law and policy	3	Business Law & Taxation	Business Law & Taxation	Peninsula	On Campus	Web	15	1.176	1	Semester 1	0	0	10	4.67	383
4103	2015	Semester 2	MGC3450	Managing conflict	3	Department of Management	Department of Management	Clayton	On Campus	Web	61	1.785	3	Semester 2	1	0	36	4.55	535
4145	2015	Semester 2	MGX5960	Managing people and organisations	5	Department of Management	Department of Management	Caulfield	On Campus	Web	25	1.398	1	Semester 2	0	1	9	4.86	40
3692	2015	Semester 1	ECC3640	Economics of climate change	3	Department of Economics	Department of Economics	Clayton	On Campus	Web	45	1.653	2	Semester 1	1	0	15	4.56	36
3819	2015	Semester 1	MGX5992	Professional development - Self and relationships	5	Department of Management	Department of Management	Caulfield	On Campus	Web	261	2.417	5	Semester 1	0	1	91	4.75	306
4012	2015	Semester 2	ECB3143	Economics of money and banking	3	Department of Economics	Department of Economics	Berwick	On Campus	Web	43	1.633	2	Semester 2	0	0	31	4.64	500
3795	2015	Semester 1	MGP3612	Tourism policy and planning	3	Department of Management	Department of Management	Peninsula	On Campus	Web	3	0.477	1	Semester 1	0	0	3	4.75	205
4071	2015	Semester 2	ETC5340	Principles of econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	21	1.806	1	Semester 2	1	1	10	4.79	187
4215	2015	Summer 2015/2016	ETX2250	Data visualisation and analytics	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	49	1.863	2	Summer	0	0	21	4.63	275
3682	2015	Semester 1	BTX3900	Research project in business law or taxation	3	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	8	0.903	1	Semester 1	1	0	5	4.67	14
4086	2015	Semester 2	ETF5900	Business statistics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	638	3.111	5	Semester 2	0	1	344	4.72	95
3812	2015	Semester 1	MGX5900	Research report	5	Department of Management	Department of Management	Caulfield	On Campus	Web	4	0.602	1	Semester 1	0	1	1	5	527
3846	2015	Semester 1	MKF5741	Marketing performance and decision analysis	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	4	0.602	1	Semester 1	0	1	2	5	465
3903	2015	Semester 2	ACF5950	Introduction to financial accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	387	2.946	5	Semester 2	0	1	198	4.75	292
3911	2015	Semester 2	ACX4150	Empirical research in analysis of financial statements	4	Accounting	Accounting	Caulfield	On Campus	Web	6	0.778	1	Semester 2	0	1	1	5	180
3601	2015	Semester 1	BEX6012	Corporate financial management	6	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	5	0.699	1	Semester 1	0	1	2	5	105
3602	2015	Semester 1	BEX6013	Issues in financial institutions	6	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	5	0.699	1	Semester 1	0	1	2	5	294
3663	2015	Semester 1	BTC3300	Marketing law	3	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	12	1.663	1	Semester 1	1	0	9	4.6	456
3785	2015	Semester 1	MGF5722	Emerging economies in a globalising world	5	Department of Management	Department of Management	Caulfield	On Campus	Web	17	1.23	1	Semester 1	0	1	15	4.96	243
3910	2015	Semester 2	ACX4018	Honours research thesis	4	Accounting	Accounting	Caulfield	On Campus	Web	7	0.845	1	Semester 2	0	1	1	5	141
4126	2015	Semester 2	MGP2278	Cross cultural management and communication	2	Department of Management	Department of Management	Peninsula	On Campus	Web	11	1.041	1	Semester 2	0	0	6	4.75	537
4184	2015	Semester 2	MKF5916	Foundations of marketing	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	34	1.531	2	Semester 2	0	1	19	4.94	224
4207	2015	Summer 2015/2016	BEX3622	Issues in global business	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Peninsula	On Campus	Web	15	1.176	1	Summer	0	0	3	4.75	652
3583	2015	Semester 1	ACX4050	Issues in auditing and assurance	4	Accounting	Accounting	Caulfield	On Campus	Web	6	0.778	1	Semester 1	0	1	1	5	520
3695	2015	Semester 1	ECC3710	Labour economics	3	Department of Economics	Department of Economics	Clayton	On Campus	Web	42	1.623	2	Semester 1	1	0	21	4.63	643
3919	2015	Semester 2	BEX3012	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Clayton	On Campus	Web	21	1.591	1	Semester 2	1	0	7	4.63	526
3931	2015	Semester 2	BEX6510	Foundations of econometrics	6	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	3	0.477	1	Semester 2	1	1	1	5	153
3966	2015	Semester 2	BFF5390	Advanced financial planning	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	8	0.903	1	Semester 2	0	1	1	5	480
4131	2015	Semester 2	MGX3441	Human resource strategy	3	Department of Management	Department of Management	Clayton	On Campus	Web	26	1.415	1	Semester 2	1	0	15	4.67	89
4058	2015	Semester 2	ETC3250	Introduction to machine learning	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	14	1.146	1	Semester 2	1	0	8	4.7	513
4074	2015	Semester 2	ETC5345	Time series analysis for business and economics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	19	1.623	1	Semester 2	1	1	9	4.86	289
3571	2015	Semester 1	ACF5350	Applied contemporary accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	13	1.114	1	Semester 1	0	1	11	5	9
3736	2015	Semester 1	ETC5346	Financial econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	6	1.799	1	Semester 1	1	1	4	4.83	225
3851	2015	Semester 1	MKF5970	Direct marketing	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	9	0.954	1	Semester 1	0	1	4	5	371
3871	2015	Semester 2	ACB3050	Advanced financial accounting theory and issues	3	Accounting	Accounting	Berwick	On Campus	Web	30	1.477	2	Semester 2	0	0	15	4.75	365
3655	2015	Semester 1	BFX5000	Research skills	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	1	1.041	1	Semester 1	0	1	1	5	480
3852	2015	Semester 1	MKP1120	Marketing theory and practice	1	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	41	1.613	2	Semester 1	0	0	8	4.7	184
4072	2015	Semester 2	ETC5341	Applied econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	17	1.633	1	Semester 2	1	1	5	4.88	289
3753	2015	Semester 1	ETF5912	Data analysis in business	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	14	2.501	1	Semester 1	0	1	4	4.83	167
3926	2015	Semester 2	BEX4670	Economic development	4	Department of Economics	Department of Economics	Clayton	On Campus	Web	1	0.778	1	Semester 2	1	1	1	5	652
4025	2015	Semester 2	ECC4670	Economic development	4	Department of Economics	Department of Economics	Clayton	On Campus	Web	5	0.778	1	Semester 2	1	1	4	5	492
4211	2015	Summer 2015/2016	BFX5860	International study program in banking and finance	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	8	1.38	1	Summer	0	1	2	5	438
3550	2015	Semester 1	ACC1030	Introduction to financial accounting	1	Accounting	Accounting	Clayton	On Campus	Web	246	2.391	5	Semester 1	1	0	92	4.6	8
3588	2015	Semester 1	BEX3006	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	16	1.477	1	Semester 1	0	0	3	4.75	526
3699	2015	Semester 1	ECC5470	Competition, regulation and policy	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	6	0.778	1	Semester 1	1	1	3	5	192
4198	2015	Summer 2015/2016	BEX3000	Current issues in business	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	22	1.342	1	Summer	0	0	7	4.8	118
3777	2015	Semester 1	MGF3681	International management	3	Department of Management	Department of Management	Berwick	On Campus	Web	56	1.748	2	Semester 1	0	0	21	4.75	127
3800	2015	Semester 1	MGX4000	Introductory management research methods	4	Department of Management	Department of Management	Caulfield	On Campus	Web	12	1.398	1	Semester 1	0	1	2	5	527
4034	2015	Semester 2	ECC5484	Industrial organisation	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	1	1	1	Semester 2	1	1	1	5	156
4068	2015	Semester 2	ETC4541	Bayesian time series econometrics	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	7	1	1	Semester 2	1	1	2	5	187
4076	2015	Semester 2	ETC5410	Bayesian time series econometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	3	1	1	Semester 2	1	1	1	5	187
3599	2015	Semester 1	BEX5012	Industry placement	5	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	1	1.477	1	Semester 1	0	1	1	5	235
3574	2015	Semester 1	ACF5950	Introduction to financial accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	434	2.888	5	Semester 1	0	1	198	4.85	292
3857	2015	Semester 1	MKX3200	Sport marketing and sponsorship	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	90	1.954	3	Semester 1	0	0	35	4.74	199
4033	2015	Semester 2	ECC5479	Project evaluation	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	3	1.204	1	Semester 2	1	1	1	5	462
3685	2015	Semester 1	ECB3121	Economics of international trade and finance	3	Department of Economics	Department of Economics	Berwick	On Campus	Web	37	1.568	2	Semester 1	0	0	14	4.8	46
3733	2015	Semester 1	ETC4410	Applied econometrics 2	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	15	1.176	1	Semester 1	1	1	5	5	225
3821	2015	Semester 1	MKB2402	Consumer behaviour	2	Department of Marketing	Department of Marketing	Berwick	On Campus	Web	44	1.643	2	Semester 1	0	0	14	4.8	573
3684	2015	Semester 1	ECB2331	Macroeconomic and monetary policy	2	Department of Economics	Department of Economics	Berwick	On Campus	Web	99	1.996	3	Semester 1	0	0	66	4.77	46
3933	2015	Semester 2	BFB1300	Money and capital markets	1	Banking & Finance	Banking & Finance	Berwick	On Campus	Web	103	2.013	3	Semester 2	0	0	53	4.78	232
4010	2015	Semester 2	ECB1102	Introductory macroeconomics	1	Department of Economics	Department of Economics	Berwick	On Campus	Web	44	1.643	2	Semester 2	0	0	20	4.83	353
4189	2015	Semester 2	MKP3800	Social marketing	3	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	19	1.279	1	Semester 2	0	0	10	4.88	184
3725	2015	Semester 1	ETC2450	Applied forecasting for business and economics	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	30	1.477	2	Semester 1	1	0	10	4.79	513
3737	2015	Semester 1	ETC5351	Modelling in finance and insurance	5	Econometrics & Business Statistics	Sch of Mathematics	Clayton	On Campus	Web	2	1.531	1	Semester 1	1	1	1	5	183
4081	2015	Semester 2	ETF3300	Quantitative methods for financial markets	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	70	1.845	3	Semester 2	0	0	31	4.83	230
4210	2015	Summer 2015/2016	BFX3871	International study program in banking and finance	3	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	16	1.38	1	Summer	0	0	5	4.88	438
3691	2015	Semester 1	ECC2800	Prosperity, poverty and sustainability in a globalised world	2	Department of Economics	Department of Economics	Clayton	On Campus	Web	91	1.959	3	Semester 1	1	0	42	4.75	556
3914	2015	Semester 2	BEX3006	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	29	1.763	1	Semester 2	0	0	13	4.85	526
4100	2015	Semester 2	MGC2950	Managing for sustainability	2	Department of Management	Department of Management	Clayton	On Campus	Web	8	0.903	1	Semester 2	1	0	5	4.88	19
3595	2015	Semester 1	BEX3024	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Berwick	On Campus	Web	1	0.477	1	Semester 1	0	0	1	5	526
3912	2015	Semester 2	BEX2520	Probability and statistical inference for economics and business	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	4	2.207	1	Semester 2	1	0	3	4.75	87
4218	2015	Summer 2015/2016	MKX3521	Global study programs in marketing	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	7	0.845	1	Summer	0	0	1	5	652
3594	2015	Semester 1	BEX3012	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Peninsula	On Campus	Web	4	0.699	1	Semester 1	0	0	1	5	526
3620	2015	Semester 1	BFF3301	Treasury and financial markets	3	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	39	2.009	2	Semester 1	0	0	8	4.83	611
3916	2015	Semester 2	BEX3006	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Peninsula	On Campus	Web	3	0.778	1	Semester 2	0	0	3	5	526
3917	2015	Semester 2	BEX3012	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Berwick	On Campus	Web	3	0.778	1	Semester 2	0	0	1	5	526
3920	2015	Semester 2	BEX3012	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Peninsula	On Campus	Web	3	0.778	1	Semester 2	0	0	1	5	526
3799	2015	Semester 1	MGX3991	Leadership principles and practices	3	Department of Management	Department of Management	Clayton	On Campus	Web	63	1.799	3	Semester 1	1	0	20	4.83	541
3925	2015	Semester 2	BEX3400	Principles of econometrics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	4	1.806	1	Semester 2	1	0	4	4.83	187
3597	2015	Semester 1	BEX3350	Consulting project	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	8	0.903	1	Semester 1	0	0	3	5	235
